age,salary,study_hours,internet_access,experience,purchased
27,52346,3.16,1,9,0
38,57497,8.21,0,2,0
42,58516,4.24,1,6,0
23,33851,3.48,1,1,0
47,77394,2.19,1,8,0
46,47479,5.06,0,5,0
28,29701,4.48,0,0,0
28,23877,3.07,1,2,0
44,103819,1.64,1,19,0
36,53667,7.5,1,8,1
39,124944,2.69,0,20,1
45,45547,9.27,0,6,0
21,62587,5.93,1,3,0
54,54658,4.72,1,3,0
36,68794,2.25,1,7,0
34,64662,3.12,1,5,0
57,80598,4.47,0,9,0
53,43241,1.91,1,6,0
40,100327,7.63,1,12,1
45,141209,9.56,1,20,1
28,61753,2.75,1,4,0
31,46620,1.94,1,4,0
30,54962,3.1,0,8,0
41,21460,3.97,0,0,0
33,72402,0.95,0,10,0
45,61880,9.03,0,10,1
47,34184,1.31,0,3,1
58,102849,2.43,1,19,1
56,59671,4.14,1,4,0
59,59023,8.08,1,3,0
44,50947,2.93,1,7,0
34,47624,9.41,1,4,0
43,63295,7.27,1,5,1
24,44995,0.4,1,0,0
52,68848,5.04,1,7,1
32,28517,1.62,0,2,0
33,88017,7.64,0,15,1
38,30046,4.68,1,0,0
34,62932,2.7,1,5,1
43,64520,6.47,1,7,1
52,33933,6.65,1,0,0
37,40090,3.56,1,3,0
37,51579,1.89,1,9,0
40,74791,3.61,1,16,1
22,49157,7.06,1,1,0
26,44881,9.06,1,1,0
40,104143,4.64,0,17,1
35,56077,0.31,0,2,0
46,113821,5.57,1,18,1
28,26054,0.2,1,3,0
60,60515,3.37,1,6,0
25,51486,7.39,1,3,0
44,47561,9.51,1,1,0
19,41691,4.09,1,0,0
40,57237,1.97,1,7,0
38,60548,2.28,0,7,0
27,30346,2.74,0,2,0
55,58781,9.3,0,6,0
21,33488,1.44,0,3,1
38,35750,9.8,1,2,0
54,102340,9.24,0,20,1
60,97832,1.68,0,18,1
29,51167,8.44,1,4,1
31,29875,2.1,1,1,0
37,72396,3.61,1,11,0
25,50825,1.94,0,2,0
44,64047,5.19,1,9,1
54,32561,9.63,0,2,0
58,53562,2.05,1,10,0
38,32726,0.99,1,0,0
52,112191,1.54,1,19,1
56,83394,0.56,1,11,1
32,88360,4.87,0,13,1
29,35650,3.8,0,1,0
51,51389,9.93,1,1,0
25,41839,8.09,1,0,0
54,57534,7.39,0,4,0
47,124506,7.66,1,20,1
20,19433,7.42,1,0,0
47,49965,3.53,1,6,0
46,21717,0.48,1,0,0
18,36489,0.36,1,0,0
33,86808,8.43,1,11,1
59,86627,5.61,1,15,1
48,62716,3.52,1,6,0
27,62166,8.37,1,3,1
47,87269,3.65,0,17,1
60,82236,5.57,0,10,1
43,104523,8.93,1,17,1
29,73555,6.9,0,7,0
57,84464,2.67,1,13,0
22,45608,6.07,0,3,0
26,43302,9.14,0,8,0
28,60817,5.54,1,10,1
40,62271,7.68,1,7,1
34,77762,10.0,1,9,1
60,55956,1.38,1,4,0
30,87736,8.38,1,11,0
34,40560,8.88,1,0,0
40,94810,2.78,1,18,1
56,97984,6.69,0,11,1
26,40837,3.9,0,1,0
35,99009,7.79,1,14,1
35,44670,1.57,1,3,0
47,73102,2.03,1,8,0
59,58811,9.02,1,8,1
43,76114,0.82,1,8,0
35,74756,6.99,1,8,1
38,83715,7.96,1,12,1
58,79794,1.81,0,18,0
58,133620,6.02,1,18,1
59,70159,7.25,1,6,1
50,44587,9.66,0,5,0
60,48254,8.68,1,1,0
31,71035,6.94,1,9,1
27,54032,9.72,1,9,1
45,46164,2.17,1,4,0
31,62386,0.05,1,7,0
36,59942,1.96,0,6,0
43,59147,0.16,1,11,0
27,40380,6.28,1,6,0
34,58549,3.42,0,6,0
51,36438,1.12,1,3,0
31,47366,1.45,0,2,0
43,56137,1.29,1,2,0
51,76216,8.84,1,15,1
36,42954,8.44,0,9,0
41,40532,3.05,0,0,0
48,42410,3.85,1,1,0
57,80477,7.81,0,8,1
23,54552,9.36,0,2,0
37,50857,4.17,1,8,0
56,100719,1.32,1,14,1
51,87762,3.85,1,19,1
39,62088,3.37,0,6,0
24,32413,8.97,1,3,0
50,119855,6.68,0,15,1
23,37533,6.33,1,2,0
33,74592,5.34,1,13,1
25,39598,5.85,0,3,0
40,32524,3.27,1,3,0
35,40233,3.09,0,5,0
31,65577,5.67,1,11,1
53,85991,1.4,1,13,1
32,77890,4.62,1,10,0
22,49133,8.27,1,2,0
32,58792,1.51,1,7,1
28,22147,1.81,1,0,0
19,49406,1.73,1,0,0
40,99434,4.61,0,15,1
41,74317,3.77,0,14,0
35,56515,7.22,1,6,1
21,33926,7.27,1,3,0
32,50059,9.73,0,6,0
29,70235,9.38,1,10,1
20,28685,0.78,1,0,0
49,30011,4.82,1,3,0
53,83776,2.24,0,14,0
38,49491,5.76,1,9,1
23,53928,4.51,0,4,0
19,28294,7.38,1,1,0
26,41873,0.96,1,7,0
29,39947,9.05,0,5,0
41,45485,9.5,1,6,1
31,72063,8.49,1,12,1
58,83269,7.11,1,20,1
29,76473,6.18,1,11,1
44,99349,5.1,1,17,1
27,83895,1.41,0,8,1
60,57883,3.96,1,4,0
19,34375,4.69,0,0,0
48,119158,2.6,0,20,1
45,95351,5.85,1,20,0
33,26535,6.12,1,1,0
18,19032,4.33,0,0,0
39,38093,8.03,1,2,0
18,43017,3.3,1,0,0
48,85792,7.61,0,9,1
39,51606,9.02,1,7,0
51,92428,4.82,1,15,1
29,41628,2.22,0,3,0
40,53858,4.71,1,5,0
45,29718,7.95,1,1,0
29,69455,6.31,0,7,0
44,38533,4.82,1,3,0
40,95882,1.37,1,14,1
18,26165,6.94,0,0,0
60,60429,2.07,1,4,0
19,27309,1.2,1,0,0
48,77590,0.79,1,14,1
19,49504,1.98,1,1,0
42,54672,6.65,1,6,1
55,77319,6.31,0,9,1
36,66212,8.21,1,11,1
45,80499,8.24,1,15,1
23,41878,1.91,1,2,0
56,34396,9.0,1,1,1
36,34285,4.79,1,2,0
34,20409,6.11,1,1,0
23,43092,0.74,1,5,0
32,92258,4.89,1,12,1
39,85873,1.24,1,11,1
58,49710,3.92,1,8,0
51,45598,7.81,0,2,0
22,39614,2.08,0,1,0
40,80125,2.32,1,15,1
22,32568,9.11,0,3,0
27,47543,5.86,1,1,0
21,51832,7.4,1,1,0
29,48507,8.92,0,2,0
27,68917,6.41,1,7,1
47,116993,1.03,1,17,1
41,82547,5.26,1,15,1
22,53505,3.57,1,1,1
30,75366,0.87,1,8,0
53,128690,9.66,1,20,1
26,43046,0.9,0,2,0
35,73372,9.88,0,7,1
52,41087,0.91,1,6,1
48,112729,6.29,0,17,1
41,69259,1.17,1,7,0
60,70016,6.06,0,11,0
21,41966,3.47,0,2,0
58,47254,8.14,1,3,0
43,109178,4.41,1,20,1
59,86648,7.49,1,12,1
27,15351,8.17,1,0,0
58,105131,8.7,1,17,1
59,43711,7.69,1,5,0
26,60753,5.79,1,4,0
18,16821,4.27,1,0,0
33,74475,4.37,1,14,1
30,94655,2.15,1,11,1
55,69685,5.5,1,11,1
31,75649,1.34,1,10,0
57,67102,5.57,1,8,1
40,54701,0.59,1,1,0
35,44495,8.77,1,0,1
45,104857,0.95,0,18,1
37,32514,7.15,1,1,0
18,23782,6.98,1,0,0
29,32219,1.53,1,3,0
44,45341,9.23,1,4,1
60,58351,4.86,1,3,0
30,22410,7.31,0,0,0
21,26694,6.72,1,0,0
42,76918,3.2,1,11,1
23,62873,4.47,1,5,1
39,67406,8.83,1,12,1
55,52249,1.96,1,7,0
53,48839,7.78,1,4,0
20,50414,1.01,1,1,0
32,44993,4.1,1,8,1
28,38678,9.04,1,0,0
51,106097,6.82,1,18,1
44,94610,5.38,0,14,1
40,59627,5.07,0,6,0
34,61386,4.54,1,6,0
40,39922,4.3,1,3,0
51,53066,8.79,1,6,1
38,57299,8.34,1,2,1
50,95493,1.08,1,17,1
22,43046,7.8,0,1,0
34,113222,3.12,1,16,1
18,36063,4.13,0,0,1
24,41027,3.98,1,1,0
20,28323,0.07,0,1,0
43,93715,7.06,0,18,1
33,56486,8.29,1,13,1
33,56291,9.86,1,4,1
58,35022,2.07,1,2,0
31,57348,1.15,1,8,0
43,115863,0.06,0,17,1
44,90987,7.99,1,15,1
34,108134,4.65,0,16,1
21,50034,4.85,0,3,0
34,96568,7.62,1,13,1
50,44220,5.54,1,0,0
47,125394,3.98,1,19,1
38,52744,9.8,1,4,1
34,65767,4.33,1,8,0
28,53943,2.41,1,10,0
47,104193,0.78,0,20,0
35,89484,3.9,1,14,1
37,59749,5.87,1,3,0
51,40887,5.8,1,2,0
58,94805,1.37,1,17,1
45,85470,5.57,1,9,1
26,64269,8.33,1,8,1
48,92422,6.93,1,17,1
33,48011,2.18,1,1,1
48,52379,4.63,1,7,0
46,21215,3.99,1,1,0
30,81007,4.93,1,8,1
40,51679,5.1,1,10,1
31,82577,2.12,1,11,1
56,60787,9.7,0,9,1
19,21633,7.32,1,0,0
29,39129,0.33,1,0,0
45,83781,2.78,0,13,1
49,53264,4.21,0,3,1
41,113396,4.11,0,19,1
54,91506,1.68,1,19,1
46,55626,2.28,1,4,0
59,37990,6.97,0,7,0
35,77377,8.48,1,15,1
20,54906,7.47,1,2,0
30,60082,9.03,1,12,1
30,82042,4.74,0,11,0
59,90248,2.26,0,13,0
46,71763,7.28,0,11,1
19,28477,8.66,1,1,0
45,31975,6.57,1,3,0
21,39753,7.55,0,3,0
22,53917,1.6,1,2,0
56,92816,6.52,1,17,1
58,83062,8.22,0,12,1
22,33817,6.58,1,0,0
25,72338,8.4,1,7,1
51,119762,1.93,1,20,1
42,102766,5.34,1,17,1
44,46360,1.18,1,3,0
24,27774,9.2,1,0,0
53,54229,1.35,0,1,0
49,85324,7.44,0,12,1
38,37239,6.87,1,1,0
35,75948,8.99,1,15,0
19,20556,4.61,0,0,1
59,72624,2.17,1,9,0
22,40832,2.5,1,0,0
59,63595,3.06,1,14,1
55,97726,6.07,0,17,1
45,35559,1.35,1,5,0
48,50738,8.5,1,4,1
41,69603,4.84,1,7,0
50,67701,9.35,1,10,1
56,57001,5.15,1,3,0
29,72903,5.81,1,7,1
56,62035,2.72,1,8,0
26,19870,6.04,0,0,0
32,73439,3.69,1,13,1
40,71333,2.96,1,11,1
39,58738,3.35,1,2,0
53,115549,3.69,1,19,1
27,70913,8.57,1,5,1
45,52375,7.72,1,7,1
52,50329,3.74,1,5,0
46,84472,8.03,1,17,1
22,49617,2.85,1,1,1
21,32401,9.08,1,0,0
32,41115,4.9,1,7,0
47,108730,1.25,1,16,1
43,100582,1.09,1,11,1
40,46957,1.81,1,0,0
56,24720,6.53,1,2,0
46,104410,0.41,1,16,1
39,49220,5.28,0,5,0
52,76096,3.62,1,14,1
35,48910,3.08,1,7,0
52,40952,4.55,0,3,0
50,105255,5.95,0,20,1
24,40478,3.92,1,4,0
51,95689,7.46,1,12,1
27,62958,6.84,1,8,1
41,37429,5.94,1,0,0
42,70804,1.64,1,8,0
44,72030,2.75,1,9,0
23,35240,3.16,1,2,0
25,41627,8.67,1,0,0
38,83053,1.9,1,8,0
58,95124,5.65,1,15,1
36,93547,5.97,1,15,1
51,78976,5.76,1,11,1
56,50944,3.32,0,6,1
60,127628,7.86,1,17,1
40,106944,7.66,1,15,0
30,75957,4.29,1,6,1
59,94282,1.86,0,20,1
56,35100,4.44,1,5,0
45,83781,3.95,1,15,1
23,35821,9.86,1,0,0
29,54824,9.52,1,2,1
20,46265,1.63,0,2,0
37,103895,0.89,1,18,1
58,98768,3.75,1,18,1
59,70604,4.23,1,8,1
25,34169,6.37,1,4,0
43,42004,7.05,1,2,0
55,55811,9.12,1,10,1
45,91805,6.95,0,15,1
52,37480,7.94,1,3,0
58,77427,1.41,1,9,1
58,127730,8.94,0,20,0
60,83228,1.01,1,11,1
55,47854,3.21,1,3,0
19,47425,9.04,1,1,0
24,34501,7.06,1,2,0
58,71643,4.08,1,9,1
42,115987,9.84,1,16,1
49,32656,7.79,1,4,0
29,83435,6.14,0,9,1
28,39165,6.55,1,6,0
27,48721,1.05,1,1,0
52,84560,4.68,0,18,1
21,33896,6.5,0,0,0
59,72392,0.13,0,9,0
19,42417,9.08,1,0,0
45,65871,2.5,1,9,0
60,59404,7.11,1,4,1
31,77130,5.34,1,9,1
46,58014,6.96,0,8,0
19,45801,3.53,1,1,0
51,59475,4.78,0,7,0
50,66009,9.28,0,10,1
37,96277,8.95,1,19,1
47,82286,3.09,1,19,1
59,105497,0.41,1,20,1
43,35623,9.5,1,2,0
37,28580,6.99,1,3,0
18,17790,9.97,1,0,0
18,28976,2.42,1,0,0
42,68971,3.77,1,9,1
50,50908,3.8,1,4,0
40,104208,6.2,1,14,1
28,23989,8.31,1,1,0
32,76106,0.83,1,11,0
31,42816,0.01,1,9,0
18,42427,8.0,1,0,0
50,57199,2.03,1,10,0
23,45538,1.43,1,4,1
40,122016,3.13,0,19,1
43,117139,4.15,1,19,1
20,32167,1.58,1,0,0
23,16323,8.48,1,0,0
57,99200,4.8,1,19,1
42,37189,7.05,0,5,0
34,21368,5.95,0,1,0
45,87554,2.13,1,14,1
49,92519,9.42,1,15,1
46,79388,3.04,1,8,1
40,111897,7.01,1,19,1
58,96831,4.48,1,18,1
33,51858,5.31,0,8,1
49,111474,2.55,1,16,1
43,99574,5.41,1,12,1
50,88545,8.29,1,18,1
36,84835,9.29,1,13,0
58,83826,0.63,1,17,1
34,106912,7.31,1,15,1
55,70463,6.56,0,7,0
31,77584,7.18,1,10,1
35,87232,4.23,1,14,1
38,20951,5.02,1,0,0
56,67796,3.72,1,14,1
59,87042,7.02,1,16,1
56,66537,6.0,1,5,1
45,86554,3.46,1,13,1
37,84760,1.72,1,15,1
23,45504,6.13,1,0,0
43,64148,3.7,0,9,1
23,26881,3.76,1,2,0
56,82895,5.7,1,14,1
43,107127,4.33,0,20,1
34,72851,1.99,1,6,0
57,86107,9.59,0,17,1
19,43253,0.99,0,1,0
38,16117,3.91,0,0,0
24,57247,7.23,1,6,1
37,59261,7.58,0,6,0
20,38406,7.27,1,2,0
53,56388,6.79,1,4,0
60,63247,7.89,1,11,1
36,73571,8.42,0,9,1
47,65947,5.98,0,6,0
28,70554,0.36,1,6,0
30,54761,2.29,1,2,0
50,109096,6.22,0,20,1
55,70436,5.63,1,11,1
19,28760,2.23,1,0,1
40,74828,0.85,1,11,1
37,75470,0.49,1,13,0
47,84053,3.12,1,11,1
32,81535,6.71,1,10,1
19,33909,0.86,1,0,0
47,84519,1.63,1,14,1
42,69627,3.38,1,16,0
21,30211,6.37,1,1,0
18,24581,0.02,1,0,0
25,77540,4.52,1,7,1
31,52166,2.37,1,1,0
28,65971,7.67,0,8,0
41,53701,0.37,1,3,0
41,106310,7.11,1,17,1
49,42288,3.85,1,2,0
42,74988,0.41,0,12,0
45,117970,2.45,1,20,1
33,62118,1.08,1,14,0
59,109514,8.82,1,19,1
56,54013,9.15,0,10,1
33,47975,9.06,1,0,0
53,87907,6.58,0,11,1
29,63136,2.66,1,11,0
29,23590,8.03,1,0,0
51,57490,2.79,1,5,0
55,57475,4.09,0,6,0
37,57569,3.43,0,3,0
32,74919,9.42,1,13,1
39,57764,2.11,1,7,0
33,43990,5.87,0,6,0
41,69443,2.29,1,17,1
20,40268,7.89,1,0,0
18,35158,3.84,0,0,0
55,66774,8.7,1,7,1
34,93181,5.63,1,13,1
58,64995,0.12,0,4,0
38,38533,0.67,1,0,0
30,33108,7.14,1,4,0
19,45933,2.4,0,1,0
19,39504,9.97,0,1,1
60,77893,4.62,0,13,1
42,85517,3.31,1,12,1
45,80620,6.9,1,12,1
43,106636,4.46,0,14,1
52,84930,8.61,1,14,1
45,48540,4.71,1,1,0
50,112373,1.1,1,20,1
35,45222,1.83,1,2,0
31,68492,0.6,1,13,0
58,98606,3.58,0,15,1
26,48911,2.43,0,4,0
47,40252,7.79,1,1,0
20,32272,2.0,1,0,0
51,109681,4.71,1,19,1
50,87815,6.56,1,17,1
44,55929,8.97,1,8,1
26,57551,8.44,1,3,1
30,46651,3.17,1,2,0
47,109789,6.51,0,16,1
33,67665,5.87,1,13,1
59,92184,5.33,1,12,1
43,43139,8.89,1,5,1
22,45297,0.08,0,2,0
44,24554,3.85,1,2,0
32,50472,9.7,0,1,0
45,33857,8.33,1,1,0
20,50486,5.98,1,1,1
58,61504,7.85,1,11,1
18,25301,8.86,1,0,0
18,21787,7.14,0,0,0
23,51883,2.13,1,3,0
28,35746,0.04,0,1,0
33,79326,1.29,0,8,0
50,70020,7.67,0,12,1
41,89971,6.31,0,15,0
49,33514,1.68,1,0,0
27,75399,1.33,1,9,0
42,95562,5.21,1,15,1
27,33681,7.58,0,2,0
30,60696,8.82,1,10,1
18,22263,1.93,0,0,0
52,105861,0.83,0,19,1
31,41663,8.7,1,6,0
38,50202,0.43,1,5,1
55,119490,2.49,0,18,1
18,43001,2.88,1,0,0
37,58667,9.64,1,7,1
22,41294,8.63,1,0,0
57,87942,7.98,1,18,1
49,64996,8.31,1,13,1
18,43922,3.67,0,0,1
58,108945,2.98,0,16,1
57,116275,8.58,1,18,1
19,15734,9.14,1,0,0
48,45540,4.01,1,1,0
43,52182,0.47,1,1,0
26,29999,5.87,1,1,0
47,28421,4.96,1,1,0
25,46138,6.99,1,0,0
22,46886,0.94,1,2,1
56,89639,2.63,1,16,1
21,38189,5.63,1,1,0
57,51767,8.52,1,7,1
53,31076,9.48,1,3,0
38,63093,6.71,1,8,1
50,80541,1.38,1,13,0
43,50966,9.82,0,7,0
57,55496,9.72,1,13,1
56,65825,1.09,0,6,0
28,34719,6.93,1,1,0
38,52573,4.58,1,3,0
39,100343,8.84,1,16,1
54,70078,4.85,1,5,1
24,36647,2.01,1,5,0
59,64062,4.0,1,7,0
30,44829,1.9,1,7,0
37,61579,8.21,1,7,1
32,27997,7.57,1,2,1
55,80605,1.61,1,11,1
51,88889,2.54,1,16,1
53,84907,2.14,1,12,1
42,91463,1.93,1,14,1
46,57988,7.67,1,3,1
45,93472,2.56,1,11,1
31,28514,2.99,0,0,1
21,54154,7.52,1,2,0
55,93321,2.33,0,14,1
24,69120,6.34,1,6,1
30,31430,3.75,1,3,0
34,55456,9.85,1,2,1
46,75769,7.58,0,12,1
34,30028,4.65,1,2,0
53,63665,5.33,1,11,1
36,95401,9.81,1,13,1
43,105880,6.57,0,13,1
26,54983,5.05,1,8,0
19,38205,1.34,1,0,0
37,56904,3.52,1,5,0
40,85605,1.26,1,18,1
35,78537,1.07,1,12,1
43,73903,8.9,1,10,1
42,75740,2.98,1,10,1
34,103730,6.6,1,15,1
56,139784,9.68,1,20,1
27,67017,8.25,1,5,1
42,89471,4.72,1,10,1
45,84402,8.71,0,9,1
43,32683,4.96,1,2,1
29,30103,8.4,1,0,0
36,108472,8.33,1,18,1
40,59213,9.49,1,9,1
31,52767,7.01,0,6,0
34,62521,0.9,1,10,1
32,39796,1.93,1,3,1
38,63881,7.59,1,6,0
55,65353,1.19,1,8,0
47,83331,6.79,0,17,1
36,104796,9.53,1,16,1
49,58570,6.61,0,3,0
46,80264,2.6,1,11,1
39,96247,5.04,1,11,1
37,83986,8.17,0,14,1
55,105325,8.28,1,16,1
55,116422,2.45,1,18,1
53,39961,8.1,1,2,0
18,45942,4.52,0,0,0
36,59683,0.66,1,4,0
60,24488,0.99,1,2,0
43,84063,9.18,1,12,1
24,26405,1.77,1,3,0
51,83005,5.67,0,16,1
53,78233,5.31,0,11,1
23,46188,7.23,0,3,0
54,104742,6.25,1,20,0
39,82834,1.03,1,15,1
26,39369,8.94,1,0,0
60,67924,8.62,1,8,1
46,40897,1.07,0,7,0
34,77063,8.2,1,9,1
30,38297,8.03,1,5,0
34,53550,0.47,0,10,1
27,59649,8.98,1,4,1
42,89811,4.08,1,11,1
35,84987,9.63,1,15,1
32,57407,0.13,1,2,0
44,94107,5.65,1,13,1
36,85003,2.77,0,12,0
32,69071,3.67,1,7,0
24,50425,5.37,1,3,0
60,42526,1.81,0,3,0
57,43348,4.05,0,1,0
33,78953,7.35,1,8,1
41,110241,9.45,0,17,1
40,54559,7.27,1,2,0
28,69496,1.26,0,10,1
41,47617,1.33,0,3,1
22,38638,1.59,1,2,0
56,50083,9.65,1,2,1
47,46478,4.68,0,6,0
33,34990,7.43,1,0,0
37,71426,3.57,0,10,1
46,83634,1.46,1,12,1
34,58989,7.7,1,3,1
36,67906,5.64,1,8,1
43,90563,9.02,1,17,1
32,51953,6.58,1,6,0
42,44030,0.98,1,1,0
32,63030,8.06,1,4,1
37,114441,4.81,1,18,1
47,114771,4.09,1,20,1
38,111309,9.13,1,17,1
52,92887,3.56,1,16,0
23,64452,5.35,1,5,0
54,48779,7.04,0,5,0
28,44772,9.41,0,2,0
40,80657,3.09,1,14,1
56,95967,5.31,1,18,1
26,53769,0.69,1,2,0
35,63078,4.64,0,12,0
53,72114,0.58,1,9,1
57,90393,9.59,1,16,1
53,62521,5.02,0,10,1
45,32418,3.42,1,4,1
36,78068,1.29,1,14,1
47,93596,2.97,1,15,1
55,84005,9.28,0,9,1
32,52836,3.43,1,8,0
29,62491,2.13,1,9,0
19,46364,1.75,1,1,0
26,84777,8.43,0,8,1
52,53261,4.35,1,1,0
18,17829,1.56,1,0,0
48,116267,6.58,0,18,1
45,106647,1.05,1,17,1
54,27128,4.43,1,0,0
24,39721,5.08,1,3,1
33,121065,9.26,1,15,1
31,59716,0.61,1,10,0
50,17064,5.28,1,0,0
23,31132,3.57,1,0,0
38,40262,9.62,1,4,0
27,61627,8.93,1,6,1
49,53881,6.02,0,9,0
23,38290,8.49,0,4,0
19,22503,1.51,1,0,0
56,91053,7.72,0,20,1
44,39856,9.36,1,4,0
31,39194,8.22,1,1,0
40,63834,8.97,1,5,1
56,34933,5.68,1,4,0
38,77436,3.37,1,17,1
58,84476,4.72,1,9,1
47,88514,5.01,1,12,1
42,85357,7.77,0,17,1
41,43381,4.12,1,0,1
28,47253,1.01,0,1,0
52,118160,4.6,1,18,1
21,55590,7.06,1,3,0
54,68494,8.92,1,9,0
53,52871,6.17,1,1,0
30,85053,4.79,1,8,1
26,56523,5.26,1,4,0
45,32911,8.62,1,0,0
33,16868,4.83,1,0,0
23,59879,6.13,1,5,0
44,43617,8.71,0,6,0
27,46087,2.19,1,6,0
40,41712,8.77,1,8,1
38,75366,5.72,1,8,1
43,60248,5.79,0,8,0
20,22728,5.65,1,1,0
60,50359,6.78,0,3,0
52,77005,8.89,1,6,1
24,15571,8.28,1,0,0
44,98241,8.31,0,16,1
59,67749,9.53,1,8,1
50,57617,3.75,0,4,0
21,31304,5.07,1,1,0
43,65814,2.02,1,10,0
25,44808,2.06,1,1,0
37,81733,0.21,0,8,0
34,37191,4.14,1,5,0
22,68743,7.85,0,4,0
26,37362,6.36,1,4,0
25,21716,4.22,1,2,0
24,31202,1.84,1,2,0
54,79602,0.49,1,18,1
53,72088,3.27,1,7,0
20,49834,3.01,1,1,0
25,48200,6.02,0,6,0
22,41667,7.55,1,0,1
22,32914,7.76,1,4,0
34,54726,2.28,1,11,0
44,88825,5.84,1,13,1
57,71068,5.01,1,11,1
56,95989,0.95,1,18,0
29,45074,6.31,1,8,0
45,43876,1.8,1,4,0
21,32772,2.67,1,0,0
45,70574,8.47,0,7,0
42,44146,2.2,1,2,0
53,63964,5.06,0,11,0
59,47987,7.43,1,3,0
20,38032,9.48,1,0,0
48,85362,9.17,0,16,1
54,50302,8.34,1,7,1
29,66969,4.32,1,11,1
54,101192,8.47,1,20,1
54,79146,2.49,1,12,1
21,39633,5.21,1,2,0
47,70232,9.53,1,9,0
55,81565,9.11,1,10,1
59,68568,7.52,1,7,1
55,75828,1.97,0,15,0
44,52082,5.89,1,6,1
39,82889,4.47,1,8,1
18,49269,2.41,1,0,0
60,65261,7.47,0,14,0
55,57868,4.15,1,7,0
37,31558,2.82,0,0,0
35,54443,2.02,1,9,0
23,40576,3.77,0,1,0
29,59738,3.87,1,6,0
34,89881,0.75,1,15,1
39,75130,5.91,1,8,1
35,53923,8.69,1,11,0
27,54503,1.46,1,2,0
41,77672,7.38,1,12,1
37,111269,2.44,1,17,1
29,21058,0.39,1,0,0
21,39395,3.53,1,0,0
59,76588,8.24,1,16,1
22,41871,1.9,1,0,0
43,89448,5.64,0,9,1
53,60453,2.8,1,5,0
33,48057,0.04,1,3,0
22,51150,1.11,1,1,1
43,57231,4.57,1,5,0
36,108316,7.47,0,17,1
23,55612,5.45,1,5,0
41,119835,1.16,1,20,1
48,60287,0.52,1,9,0
48,49042,0.65,1,5,1
24,16156,0.94,1,0,1
27,19697,0.62,1,1,0
56,74304,2.37,1,13,1
39,62862,3.2,1,11,0
31,31337,6.78,0,0,0
45,49113,8.35,0,2,0
59,77490,6.19,0,8,0
39,99597,2.57,1,15,1
49,39722,3.09,1,3,0
28,49063,6.82,1,0,0
31,85256,6.33,1,12,1
48,37413,1.65,0,7,0
21,46934,9.99,1,2,1
39,115462,7.19,1,16,1
46,42815,2.15,1,7,0
52,56289,7.24,1,2,0
30,98081,3.62,0,12,1
37,67295,1.36,1,8,0
36,40253,5.63,1,3,0
32,78604,8.75,0,8,1
43,78390,1.36,1,16,1
37,60236,0.4,1,11,0
53,54308,0.09,1,6,0
23,66294,8.2,0,5,0
32,65463,9.6,1,9,1
21,43872,1.47,1,1,0
23,54150,9.36,1,4,1
19,38285,2.37,0,1,0
53,89654,3.13,1,11,1
32,65458,8.4,1,12,1
29,42072,1.54,0,5,0
57,30089,5.12,1,2,0
58,74017,5.99,0,16,1
24,28555,8.65,0,0,1
39,44802,6.17,1,2,0
25,70413,5.3,1,5,0
59,50480,2.6,0,9,0
28,25819,8.6,1,2,0
19,40655,4.07,1,0,0
47,99390,9.86,1,14,0
21,47048,0.58,0,1,1
42,55309,0.29,0,5,0
38,72195,9.37,1,15,1
42,51711,2.07,1,4,0
26,83586,3.98,1,8,1
25,48731,0.71,1,0,0
22,22313,6.12,1,0,0
45,78778,8.73,0,16,1
19,25336,7.12,1,0,0
38,24622,0.42,0,2,0
25,53982,2.77,1,1,0
51,78946,7.52,1,8,1
40,86266,2.87,1,15,1
32,80880,1.21,0,13,0
44,77216,7.49,1,8,1
19,49136,5.89,1,1,0
45,106708,2.94,0,20,1
28,41472,3.92,1,4,0
38,82264,9.32,1,12,0
59,39779,3.7,0,5,0
49,50762,0.25,1,1,0
49,45800,0.16,1,6,0
24,51696,8.93,0,5,0
39,38762,7.69,1,0,0
31,73001,3.25,0,9,0
30,45868,9.29,1,3,0
38,76925,4.24,1,7,1
39,106158,6.11,1,19,1
51,75610,4.77,1,11,1
27,48211,2.45,1,0,0
18,41436,3.71,1,0,0
18,19978,4.7,1,0,0
41,116574,8.49,1,18,1
20,44351,6.66,1,2,0
48,68645,4.27,0,5,0
60,70162,5.95,1,11,1
58,84605,6.26,0,12,1
30,75709,7.41,1,8,1
21,43188,3.15,1,2,0
40,55190,1.8,0,7,0
23,35968,5.63,0,0,0
51,30732,7.53,1,3,0
58,70665,9.43,1,12,0
35,72539,6.86,1,7,1
53,44663,1.89,1,4,0
43,65187,7.07,1,12,1
50,82678,7.37,0,11,1
50,91072,3.56,1,15,1
42,34080,5.51,0,3,0
34,53210,0.4,1,7,0
20,23609,5.32,0,2,0
39,30418,4.14,1,0,0
52,61938,4.55,1,4,0
21,60555,3.04,1,3,0
45,67417,0.15,1,14,0
30,92916,6.71,0,10,1
47,39159,4.28,1,5,0
29,55028,5.38,1,6,0
20,28261,9.29,1,2,1
38,106173,8.7,0,16,1
57,76451,3.51,1,19,1
18,48245,6.65,1,0,0
35,47652,3.36,0,1,0
30,55028,4.27,1,2,0
24,24767,6.02,0,2,1
30,80420,9.37,1,12,1
34,50796,0.52,1,4,0
49,53888,7.41,1,2,0
46,52821,9.48,1,5,1
